id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1829743,1836419,1,0.455119613,0.083333333,40,0.111111111,0.5,2,0
1829743,1843339,0,0,0,30,0,0.25,0,0
1829743,1843347,0,0,0,25,0,0.333333333,0,0
1829743,1861842,1,0.455119613,0.043478261,95,0.111111111,0.5,2,0
1829743,1880624,0,0,0,25,0,0.25,1,0
1829743,1882386,0,0,0,65,0,0.333333333,1,0
1829743,1883234,0,0,0,80,0,0.25,1,0
1829743,1883378,0,0,0,105,0,0.25,1,0
1829743,1884000,0,0,0,100,0,0.25,1,0
1829743,1884204,0,0,0,35,0,0.25,2,0
1829743,1884895,1,0.72134752,0.2,5,0.25,0.5,2,0
1829743,1885135,0,0,0,65,0,0.25,1,0
1829743,1891383,0,0,0,2,0,0,1,1
1829743,1893851,0,0,0,165,0,0.25,1,0
1829743,1909991,0,0,0,55,0,0.333333333,0,0
1829743,1913826,0,0,0,15,0,0.333333333,1,0
1829743,1919495,0,0,0,15,0,0.25,1,0
1829743,1921227,0,0,0,55,0,0.333333333,1,0
1829743,1923005,0,0,0,55,0,0.25,0,0
1829743,1929916,0,0,0,35,0,0.25,1,0
1829743,1975571,0,0,0,10,0,0.25,0,0
1829878,1918132,1,0.72134752,0.333333333,4,0.25,0.5,0,0
1829885,1884755,1,0.402429604,0.058823529,45,0.083333333,0.5,0,0
1829885,1896880,1,0.513898342,0.045454545,120,0.142857143,0.5,0,0
1829885,1915355,0,0,0,15,0,0,0,1
1829885,1922522,1,0.513898342,0.05,90,0.142857143,0.5,0,0
1829885,1926223,1,0.558110627,0.066666667,15,0.166666667,0.5,0,0
1829885,1931779,0,0,0,84,0,0,2,1
1829926,1836953,0,0,0,84,0,0.25,1,0
1829926,1881694,0,0,0,96,0,0.25,1,0
1829926,1882688,0,0,0,144,0,0.333333333,1,0
1829926,1883815,1,0.402429604,0.034482759,216,0.083333333,0.5,2,0
1829926,1884197,0,0,0,228,0,0.333333333,1,0
1829926,1884224,0,0,0,336,0,0.25,1,0
1829926,1885411,0,0,0,72,0,0.25,1,0
1829926,1885970,0,0,0,72,0,0.333333333,1,0
1829926,1886616,1,0.402429604,0.058823529,72,0.083333333,0.5,2,0
1829926,1891156,0,0,0,168,0,0.25,1,0
1829926,1892296,1,0.402429604,0.066666667,48,0.083333333,0.5,2,0
1829926,1899946,0,0,0,252,0,0.333333333,1,0
1829926,1900159,0,0,0,156,0,0.25,1,0
1829926,1907843,0,0,0,108,0,0.25,1,0
1829926,1916999,0,0,0,120,0,0.333333333,1,0
1829926,1919946,0,0,0,16,0,0,1,1
1829926,1920131,1,0.434294482,0.066666667,48,0.1,0.5,2,0
1829926,1925385,0,0,0,132,0,0.25,1,0
1829926,1926262,0,0,0,8,0,0,1,1
1829926,1928265,0,0,0,120,0,0.25,1,0
1829926,1945891,0,0,0,84,0,0.25,0,0
1829926,1972771,1,0.434294482,0.076923077,24,0.1,0.5,2,0
1830034,1852086,4,2.485339738,0.666666667,25,0.8,1,3,1
1830034,1917467,4,2.485339738,0.666666667,25,0.8,1,5,1
1830034,1947743,1,0.558110627,0.2,5,0.166666667,0.5,2,0
1830150,1888861,1,0.378923182,0.076923077,45,0.071428571,0.5,0,0
1830150,1889287,2,0.748192555,0.105263158,80,0.138095238,0.5,0,0
1830150,1889545,3,1.127115736,0.130434783,105,0.20952381,0.5,0,0
1830150,1922608,1,0.369269373,0.071428571,50,0.066666667,0.5,0,0
1830150,1923121,1,0.378923182,0.0625,60,0.071428571,0.5,0,0
1830150,1923857,0,0,0,15,0,0.333333333,0,0
1830150,1924283,1,0.378923182,0.111111111,25,0.071428571,0.5,0,0
1830150,1926087,1,0.480898347,0.142857143,15,0.125,0.5,0,0
1830150,1926088,1,0.369269373,0.071428571,50,0.066666667,0.5,2,0
1830150,1926282,2,0.748192555,0.095238095,90,0.138095238,0.5,0,0
1830150,1937185,1,0.378923182,0.1,30,0.071428571,0.5,0,0
1830244,1936731,1,0.480898347,0.142857143,15,0.125,0.5,3,0
1830244,1958060,0,0,0,36,0,0.333333333,2,0
1830288,1907327,0,0,0,8,0,1,2,1
1830381,1849082,0,0,0,8,0,0.25,0,0
1830381,1882337,0,0,0,50,0,0.333333333,1,0
1830381,1885589,0,0,0,6,0,0.25,1,0
1830381,1888248,0,0,0,92,0,0.333333333,0,0
1830381,1888411,0,0,0,2,0,0.25,0,0
1830381,1889917,0,0,0,6,0,0.333333333,0,0
1830381,1894822,0,0,0,22,0,0.333333333,0,0
1830381,1897581,0,0,0,4,0,0.25,0,0
1830381,1900687,1,0.480898347,0.058823529,32,0.125,0.5,0,0
1830381,1902301,0,0,0,26,0,0.25,0,0
1830381,1915854,1,0.480898347,0.045454545,42,0.125,0.5,0,0
1830381,1916707,0,0,0,54,0,0.25,0,0
1830381,1917592,1,0.480898347,0.142857143,12,0.125,0.5,0,0
1830381,1947289,0,0,0,4,0,0.333333333,0,0
1830420,1882630,0,0,0,9,0,0.333333333,1,0
1830420,1883038,2,0.910239227,0.111111111,51,0.222222222,0.5,3,0
1830420,1932278,2,0.910239227,0.153846154,36,0.222222222,0.5,3,0
1830420,1956191,2,0.910239227,0.25,21,0.222222222,0.5,3,0
1830448,1830462,9,5.465970161,0.818181818,100,1.595238095,1,8,1
1830448,1886242,1,0.513898342,0.083333333,22,0.142857143,0.5,0,0
1830448,1887097,1,0.513898342,0.066666667,55,0.142857143,0.5,0,0
1830448,1887117,1,0.513898342,0.071428571,44,0.142857143,0.5,0,0
1830448,1888900,0,0,0,11,0,0.333333333,0,0
1830448,1907528,6,2.827450007,0.545454545,70,0.719047619,1,6,1
1830448,1907770,8,4.002449989,0.727272727,90,1.084126984,1,8,1
1830458,1859738,2,0.805105019,0.064516129,140,0.175115207,0.5,0,0
